"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category","Purchase"
1004013,"P00145042","M","26-35",1,"C","4+",1,1,11407
1004013,"P00277642","M","26-35",1,"C","4+",1,2,6368
1004013,"P00242742","M","26-35",1,"C","4+",1,1,11470
1004013,"P00102642","M","26-35",1,"C","4+",1,4,2847
1004016,"P00110742","M","51-55",0,"B","1",0,1,19113
1004016,"P00052842","M","51-55",0,"B","1",0,10,9248
1004016,"P00113642","M","51-55",0,"B","1",0,8,10019
1004021,"P00140742","M","51-55",20,"B","1",1,1,11624
1004021,"P00113142","M","51-55",20,"B","1",1,1,19630
1004022,"P00250242","M","36-45",14,"B","1",1,5,5235
1004022,"P00129642","M","36-45",14,"B","1",1,5,3659
1004022,"P00318742","M","36-45",14,"B","1",1,1,11855
1004026,"P00242742","M","26-35",7,"C","2",0,1,8060
1004026,"P00148642","M","26-35",7,"C","2",0,6,20269
1004026,"P00028842","M","26-35",7,"C","2",0,6,19944
1004028,"P00110942","M","26-35",4,"A","2",0,1,15332
1004028,"P00111142","M","26-35",4,"A","2",0,1,19664
1004028,"P00182142","M","26-35",4,"A","2",0,1,19156
1004032,"P00025442","M","26-35",12,"B","1",0,1,19219
1004032,"P00182142","M","26-35",12,"B","1",0,1,19342
1004032,"P00046742","M","26-35",12,"B","1",0,1,11642
1004033,"P00037142","M","26-35",6,"B","1",0,1,19358
1004034,"P00121642","M","26-35",0,"C","1",1,5,8893
1004034,"P00102642","M","26-35",0,"C","1",1,4,2780
1004041,"P00106042","M","18-25",3,"B","2",0,5,8898
1004041,"P00182142","M","18-25",3,"B","2",0,1,15799
1004041,"P00147942","M","18-25",3,"B","2",0,1,15289
1004042,"P00028842","M","36-45",15,"B","3",1,6,16203
1004042,"P00121642","M","36-45",15,"B","3",1,5,8732
1004042,"P00240142","M","36-45",15,"B","3",1,5,7167
1004043,"P00334242","F","26-35",15,"B","3",0,1,19036
1004048,"P00080342","F","36-45",1,"B","1",0,1,12042
1004048,"P00114942","F","36-45",1,"B","1",0,1,11609
1004050,"P00148642","M","36-45",6,"B","1",0,6,16183
1004050,"P00184942","M","36-45",6,"B","1",0,1,19377
1004050,"P00116842","M","36-45",6,"B","1",0,2,13196
1004050,"P00156442","M","36-45",6,"B","1",0,8,7901
1004053,"P00178942","M","26-35",18,"B","1",0,5,5312
1004053,"P00148642","M","26-35",18,"B","1",0,6,20468
1004053,"P00025442","M","26-35",18,"B","1",0,1,19017
1004053,"P00323942","M","26-35",18,"B","1",0,8,8032
1004054,"P0097242","M","36-45",3,"B","1",0,1,12055
1004055,"P00248142","M","51-55",0,"B","4+",1,5,5424
1004058,"P00058042","M","26-35",6,"B","3",1,8,9845
1004058,"P00161942","M","26-35",6,"B","3",1,5,6859
1004058,"P00114942","M","26-35",6,"B","3",1,1,19605
1004060,"P00112442","M","26-35",18,"C","2",1,6,16171
1004060,"P00240142","M","26-35",18,"C","2",1,5,7026
1004062,"P00249542","M","26-35",7,"C","1",0,1,11856
1004062,"P00161942","M","26-35",7,"C","1",0,5,7017
1004064,"P00323942","M","46-50",0,"A","1",1,8,7988
1004064,"P00265242","M","46-50",0,"A","1",1,5,8792
1004064,"P00156442","M","46-50",0,"A","1",1,8,6181
1004064,"P00046742","M","46-50",0,"A","1",1,1,15619
1004066,"P00059442","M","26-35",0,"C","2",0,6,19986
1004066,"P00010742","M","26-35",0,"C","2",0,1,15393
1004066,"P00037142","M","26-35",0,"C","2",0,1,11827
1004072,"P00145042","M","51-55",6,"B","4+",0,1,15879
1004077,"P00085242","F","36-45",2,"A","3",0,8,6026
1004077,"P00070042","F","36-45",2,"A","3",0,1,11583
1004077,"P00062842","F","36-45",2,"A","3",0,1,15303
1004078,"P00156442","M","26-35",15,"C","0",0,8,7767
1004078,"P00003442","M","26-35",15,"C","0",0,4,2774
1004078,"P00271142","M","26-35",15,"C","0",0,5,8619
1004079,"P00028842","M","36-45",17,"B","3",1,6,12304
1004079,"P00113642","M","36-45",17,"B","3",1,8,7990
1004079,"P00317842","M","36-45",17,"B","3",1,8,7797
1004079,"P00145442","M","36-45",17,"B","3",1,8,5839
1004080,"P00070042","M","36-45",1,"C","2",0,1,19701
1004080,"P00265242","M","36-45",1,"C","2",0,5,8780
1004082,"P00271142","M","26-35",20,"B","4+",0,5,8586
1004083,"P00052842","M","55+",14,"A","0",0,10,23048
1004083,"P00102642","M","55+",14,"A","0",0,4,3516
1004085,"P00240142","F","26-35",6,"A","1",0,5,6944
1004085,"P00114942","F","26-35",6,"A","1",0,1,15234
1004086,"P00140742","F","0-17",10,"B","2",0,1,19583
1004086,"P00184942","F","0-17",10,"B","2",0,1,19343
1004088,"P00112442","M","26-35",3,"B","4+",1,6,19905
1004088,"P00028842","M","26-35",3,"B","4+",1,6,20416
1004089,"P00058042","M","26-35",7,"A","1",0,8,9828
1004089,"P00113242","M","26-35",7,"A","1",0,1,19257
1004094,"P00278642","M","26-35",17,"C","3",0,5,3443
1004094,"P00110942","M","26-35",17,"C","3",0,1,19047
1004094,"P00086442","M","26-35",17,"C","3",0,8,8081
1004094,"P00258742","M","26-35",17,"C","3",0,5,7100
1004104,"P00080342","M","18-25",16,"C","1",0,1,11722
1004104,"P00070042","M","18-25",16,"C","1",0,1,11786
1004104,"P00062842","M","18-25",16,"C","1",0,1,11543
1004104,"P00113142","M","18-25",16,"C","1",0,1,11462
1004107,"P00147942","F","26-35",0,"B","1",0,1,15265
1004107,"P00037142","F","26-35",0,"B","1",0,1,15455
1004112,"P00112142","M","46-50",18,"B","3",1,1,19612
1004114,"P00112142","M","36-45",14,"B","1",0,1,15292
1004114,"P00112542","M","36-45",14,"B","1",0,1,19262
1004114,"P00102642","M","36-45",14,"B","1",0,4,2052
1004115,"P00242742","M","26-35",15,"B","1",0,1,18951
1004116,"P00028842","M","36-45",7,"A","2",0,6,16115
1004117,"P00073842","M","18-25",4,"B","4+",0,1,15225
1004118,"P00274942","M","26-35",3,"C","3",0,8,7972
1004118,"P00112442","M","26-35",3,"C","3",0,6,16026
1004118,"P00210042","M","26-35",3,"C","3",0,8,9814
1004124,"P00334242","M","26-35",18,"C","1",1,1,19182
1004124,"P00073842","M","26-35",18,"C","1",1,1,19468
1004126,"P00112142","M","26-35",17,"B","1",0,1,19518
1004126,"P00237542","M","26-35",17,"B","1",0,1,15574
1004130,"P00128942","M","36-45",6,"B","4+",1,1,18957
1004130,"P00073842","M","36-45",6,"B","4+",1,1,15447
1004132,"P00105142","M","26-35",17,"C","2",0,1,19621
1004132,"P00274942","M","26-35",17,"C","2",0,8,9732
1004132,"P00277642","M","26-35",17,"C","2",0,2,16482
1004132,"P00113242","M","26-35",17,"C","2",0,1,19522
1004140,"P00127642","M","26-35",0,"B","4+",0,1,15297
1004141,"P00249542","M","36-45",17,"B","2",0,1,11968
1004141,"P00003942","M","36-45",17,"B","2",0,5,6998
1004141,"P00031042","M","36-45",17,"B","2",0,8,10060
1004150,"P00010742","M","26-35",0,"B","3",0,1,15732
1004156,"P00105142","M","55+",20,"B","1",0,1,12105
1004156,"P00044442","M","55+",20,"B","1",0,1,15508
1004156,"P00318742","M","55+",20,"B","1",0,1,19142
1004156,"P00140742","M","55+",20,"B","1",0,1,15817
1004167,"P00112142","M","26-35",20,"B","1",0,1,11699
1004167,"P00070042","M","26-35",20,"B","1",0,1,11896
1004167,"P00117942","M","26-35",20,"B","1",0,5,5181
1004167,"P00116842","M","26-35",20,"B","1",0,2,16321
1004167,"P00121642","M","26-35",20,"B","1",0,5,7073
1004167,"P00271142","M","26-35",20,"B","1",0,5,7003
1004167,"P00110542","M","26-35",20,"B","1",0,8,9810
1004167,"P00031042","M","26-35",20,"B","1",0,8,9944
1004183,"P00110842","M","26-35",1,"B","4+",0,1,19125
1004183,"P00242742","M","26-35",1,"B","4+",0,1,12002
1004186,"P00046742","M","26-35",7,"B","1",1,1,11659
1004193,"P00258742","M","55+",13,"C","1",0,5,8740
1004193,"P00121642","M","55+",13,"C","1",0,5,5210
1004193,"P00110742","M","55+",13,"C","1",0,1,11944
1004193,"P00025442","M","55+",13,"C","1",0,1,19250
1004203,"P00059442","M","26-35",18,"C","2",1,6,20510
1004203,"P00003442","M","26-35",18,"C","2",1,4,3484
1004204,"P00255842","M","36-45",7,"C","4+",0,16,16719
1004204,"P00085942","M","36-45",7,"C","4+",0,2,16155
1004204,"P00216342","M","36-45",7,"C","4+",0,3,10646
1004213,"P00184942","M","36-45",7,"B","4+",0,1,19290
1004213,"P00140742","M","36-45",7,"B","4+",0,1,15918
1004213,"P00117942","M","36-45",7,"B","4+",0,5,7189
1004213,"P00105142","M","36-45",7,"B","4+",0,1,15722
1004213,"P00145442","M","36-45",7,"B","4+",0,8,6190
1004215,"P00031042","M","26-35",7,"A","2",0,8,9978
1004215,"P00161942","M","26-35",7,"A","2",0,5,7000
1004215,"P00085942","M","26-35",7,"A","2",0,2,12849
1004217,"P00250242","M","18-25",4,"B","2",0,5,8682
1004217,"P00073842","M","18-25",4,"B","2",0,1,15357
1004227,"P00110842","M","26-35",19,"A","0",0,1,15842
1004227,"P00182142","M","26-35",19,"A","0",0,1,19511
1004233,"P00318742","M","36-45",4,"C","0",0,1,15295
1004234,"P00062842","F","46-50",3,"B","1",0,1,11962
1004234,"P00248142","F","46-50",3,"B","1",0,5,5195
1004237,"P00127642","M","26-35",14,"C","4+",1,1,11804
1004237,"P00157542","M","26-35",14,"C","4+",1,8,8075
1004238,"P00051442","M","36-45",16,"B","3",0,8,5849
1004238,"P00140742","M","36-45",16,"B","3",0,1,15601
1004238,"P00046742","M","36-45",16,"B","3",0,1,19291
1004238,"P00021742","M","36-45",16,"B","3",0,5,8735
1004238,"P00116842","M","36-45",16,"B","3",0,2,16058
1004238,"P00199442","M","36-45",16,"B","3",0,5,5379
1004250,"P00031042","F","51-55",0,"C","4+",1,8,9835
1004250,"P00112442","F","51-55",0,"C","4+",1,6,20479
1004253,"P0097242","M","46-50",11,"B","0",0,1,15637
1004258,"P00112142","M","26-35",17,"B","2",0,1,15888
1004258,"P00258742","M","26-35",17,"B","2",0,5,8656
1004258,"P00117942","M","26-35",17,"B","2",0,5,6966
1004258,"P00145042","M","26-35",17,"B","2",0,1,11458
1004260,"P00073842","M","26-35",16,"C","3",1,1,11430
1004260,"P00157542","M","26-35",16,"C","3",1,8,1955
1004265,"P00106042","M","26-35",12,"C","1",0,5,8612
1004265,"P00271142","M","26-35",12,"C","1",0,5,3602
1004265,"P00270942","M","26-35",12,"C","1",0,1,4347
1004269,"P00086442","M","36-45",18,"B","1",1,8,9832
1004271,"P00110542","M","36-45",7,"B","2",0,8,9941
1004277,"P00318742","M","36-45",16,"A","0",0,1,15370
1004277,"P00220442","M","36-45",16,"A","0",0,5,8834
1004277,"P00271142","M","36-45",16,"A","0",0,5,8637
1004279,"P00112542","M","26-35",16,"B","1",0,1,19291
1004279,"P00044442","M","26-35",16,"B","1",0,1,19197
1004279,"P00318742","M","26-35",16,"B","1",0,1,11471
1004279,"P00271142","M","26-35",16,"B","1",0,5,5379
1004279,"P00021742","M","26-35",16,"B","1",0,5,6901
1004285,"P00062842","M","36-45",0,"B","3",0,1,3889
1004287,"P00086442","M","26-35",7,"C","2",1,8,9955
1004287,"P00105142","M","26-35",7,"C","2",1,1,19075
1004287,"P00140742","M","26-35",7,"C","2",1,1,19665
1004291,"P00110942","M","36-45",14,"A","1",0,1,19272
1004298,"P00334242","F","18-25",14,"C","1",0,1,19433
1004298,"P00265242","F","18-25",14,"C","1",0,5,8629
1004298,"P00057942","F","18-25",14,"C","1",0,1,19600
1004303,"P00113642","M","26-35",2,"B","3",0,8,8034
1004303,"P00120042","M","26-35",2,"B","3",0,1,15668
1004303,"P00145042","M","26-35",2,"B","3",0,1,15301
1004303,"P00127642","M","26-35",2,"B","3",0,1,15168
1004303,"P00355142","M","26-35",2,"B","3",0,1,15863
1004303,"P00106042","M","26-35",2,"B","3",0,5,8680
1004305,"P00005042","F","46-50",17,"B","1",1,6,20227
1004305,"P00000142","F","46-50",17,"B","1",1,3,10589
1004305,"P00085942","F","46-50",17,"B","1",1,2,16328
1004310,"P00057642","M","26-35",4,"C","2",1,1,19403
1004312,"P00274942","M","26-35",18,"A","0",1,8,10052
1004313,"P00113242","F","26-35",7,"C","4+",0,1,19083
1004313,"P00237542","F","26-35",7,"C","4+",0,1,18998
1004313,"P00182142","F","26-35",7,"C","4+",0,1,11684
1004313,"P00106042","F","26-35",7,"C","4+",0,5,8647
1004322,"P00147942","F","51-55",6,"B","1",0,1,15884
1004327,"P00112542","M","36-45",17,"B","1",0,1,19582
1004327,"P00110942","M","36-45",17,"B","1",0,1,19207
1004328,"P00260042","M","51-55",3,"C","1",1,5,7021
1004328,"P00058042","M","51-55",3,"C","1",1,8,6019
1004335,"P00114942","M","36-45",0,"B","3",0,1,19193
1004335,"P00111142","M","36-45",0,"B","3",0,1,19312
1004335,"P00057642","M","36-45",0,"B","3",0,1,19618
1004335,"P00220442","M","36-45",0,"B","3",0,5,5204
1004335,"P00129542","M","36-45",0,"B","3",0,8,8126
1004344,"P00044442","M","26-35",1,"A","4+",0,1,15403
1004344,"P00110542","M","26-35",1,"A","4+",0,8,9866
1004344,"P00121342","M","26-35",1,"A","4+",0,1,15717
1004344,"P00106042","M","26-35",1,"A","4+",0,5,8719
1004344,"P00323942","M","26-35",1,"A","4+",0,8,9989
1004344,"P00073842","M","26-35",1,"A","4+",0,1,12047
1004345,"P00182142","F","26-35",14,"B","1",0,1,11626
1004351,"P00003242","M","26-35",12,"C","2",0,8,9967
1004351,"P00182142","M","26-35",12,"C","2",0,1,19669
1004352,"P00044442","M","18-25",4,"B","0",0,1,15503
1004354,"P00248142","M","36-45",14,"B","2",0,5,6922
1004356,"P00129542","M","36-45",16,"C","0",1,8,8031
1004356,"P00199442","M","36-45",16,"C","0",1,5,8632
1004361,"P00182142","M","36-45",15,"C","0",1,1,15884
1004363,"P00010742","M","36-45",14,"C","2",1,1,19490
1004363,"P00057742","M","36-45",14,"C","2",1,2,16204
1004363,"P00237542","M","36-45",14,"C","2",1,1,11820
1004363,"P00070042","M","36-45",14,"C","2",1,1,15652
1004373,"P00121642","M","51-55",12,"C","1",1,5,6895
1004375,"P00259342","F","26-35",5,"B","1",0,5,8762
1004379,"P00250242","M","26-35",4,"B","3",0,5,5421
1004379,"P00057642","M","26-35",4,"B","3",0,1,19026
1004381,"P00111142","M","26-35",4,"B","3",1,1,19685
1004381,"P00145042","M","26-35",4,"B","3",1,1,11555
1004381,"P00242742","M","26-35",4,"B","3",1,1,11772
1004384,"P00271142","M","26-35",0,"B","0",1,5,8584
1004384,"P00037142","M","26-35",0,"B","0",1,1,19489
1004384,"P00036842","M","26-35",0,"B","0",1,1,11697
1004386,"P00120042","M","26-35",5,"B","1",0,1,19326
1004387,"P00110842","F","18-25",4,"B","0",0,1,11680
1004387,"P00113242","F","18-25",4,"B","0",0,1,7802
1004387,"P00334242","F","18-25",4,"B","0",0,1,15576
1004388,"P00274942","M","46-50",3,"B","2",1,8,4087
1004388,"P00157542","M","46-50",3,"B","2",1,8,7896
1004406,"P00250242","M","26-35",16,"B","2",1,5,7042
1004406,"P00323942","M","26-35",16,"B","2",1,8,9712
1004406,"P00114942","M","26-35",16,"B","2",1,1,18997
1004406,"P00031042","M","26-35",16,"B","2",1,8,9781
1004408,"P00277642","F","46-50",2,"B","1",1,2,9765
1004411,"P00157542","M","18-25",4,"A","3",0,8,4072
1004411,"P00062842","M","18-25",4,"A","3",0,1,15544
1004411,"P00220442","M","18-25",4,"A","3",0,5,8801
1004411,"P00278642","M","18-25",4,"A","3",0,5,7160
1004411,"P00058042","M","18-25",4,"A","3",0,8,8135
1004411,"P00156442","M","18-25",4,"A","3",0,8,9916
1004415,"P00034742","M","18-25",0,"B","1",0,5,8771
1004416,"P00112442","M","18-25",4,"A","3",1,6,20455
1004422,"P00113642","M","26-35",5,"A","1",1,8,8077
1004422,"P00051442","M","26-35",5,"A","1",1,8,9899
1004425,"P00111142","M","36-45",7,"B","1",0,1,15825
1004433,"P00184942","M","26-35",0,"B","1",1,1,15291
1004436,"P00156442","M","26-35",12,"C","1",0,8,7997
1004436,"P00117442","M","26-35",12,"C","1",0,5,7010
1004436,"P00278642","M","26-35",12,"C","1",0,5,7116
1004436,"P00295942","M","26-35",12,"C","1",0,2,12778
1004436,"P00129642","M","26-35",12,"C","1",0,5,5404
1004437,"P00044442","F","36-45",5,"B","1",0,1,11542
1004437,"P00114942","F","36-45",5,"B","1",0,1,15404
1004438,"P00000142","M","51-55",0,"C","2",0,3,10987
1004438,"P00127642","M","51-55",0,"C","2",0,1,15822
1004446,"P00323942","M","18-25",18,"B","1",1,8,5862
1004447,"P00052842","M","46-50",5,"B","0",1,10,18826
1004447,"P00270942","M","46-50",5,"B","0",1,1,8075
1004447,"P00271142","M","46-50",5,"B","0",1,5,7148
1004447,"P00003942","M","46-50",5,"B","0",1,5,6923
1004448,"P00080342","M","26-35",14,"A","0",0,1,19351
1004448,"P00113642","M","26-35",14,"A","0",0,8,7798
1004448,"P00270942","M","26-35",14,"A","0",0,1,11874
1004448,"P00046742","M","26-35",14,"A","0",0,1,19071
1004448,"P00295942","M","26-35",14,"A","0",0,2,16197
1004448,"P00003942","M","26-35",14,"A","0",0,5,3494
1004449,"P00334242","M","26-35",12,"C","4+",1,1,15687
1004449,"P00324942","M","26-35",12,"C","4+",1,5,6982
1004457,"P00025442","M","36-45",14,"C","1",0,1,15687
1004457,"P00110842","M","36-45",14,"C","1",0,1,15472
1004458,"P00005042","F","26-35",4,"B","1",0,6,16595
1004458,"P00057642","F","26-35",4,"B","1",0,1,15426
1004458,"P00070042","F","26-35",4,"B","1",0,1,7693
1004458,"P00085242","F","26-35",4,"B","1",0,8,8068
1004459,"P00184942","M","26-35",1,"C","4+",0,1,19223
1004459,"P00031042","M","26-35",1,"C","4+",0,8,9740
1004459,"P00265242","M","26-35",1,"C","4+",0,5,6918
1004459,"P00121642","M","26-35",1,"C","4+",0,5,7018
1004459,"P00145042","M","26-35",1,"C","4+",0,1,15330
1004461,"P00111142","M","26-35",20,"C","3",0,1,15840
1004470,"P00355142","M","36-45",12,"C","3",1,1,15604
1004470,"P00140742","M","36-45",12,"C","3",1,1,12017
1004470,"P00295942","M","36-45",12,"C","3",1,2,16269
1004470,"P00178942","M","36-45",12,"C","3",1,5,8598
1004470,"P00121642","M","36-45",12,"C","3",1,5,8651
1004471,"P00110942","M","26-35",6,"A","1",0,1,12117
1004471,"P00265242","M","26-35",6,"A","1",0,5,8859
1004471,"P00044442","M","26-35",6,"A","1",0,1,11568
1004471,"P00178942","M","26-35",6,"A","1",0,5,7077
1004472,"P00120042","F","46-50",16,"B","0",1,1,8293
1004472,"P00113642","F","46-50",16,"B","0",1,8,8051
1004472,"P00117942","F","46-50",16,"B","0",1,5,6993
1004473,"P00028842","M","36-45",1,"B","3",0,6,15976
1004478,"P00120042","M","0-17",12,"A","1",0,1,15493
1004478,"P00110742","M","0-17",12,"A","1",0,1,19563
1004480,"P00129542","M","26-35",0,"B","1",0,8,5921
1004480,"P00036842","M","26-35",0,"B","1",0,1,7987
1004482,"P00121642","F","36-45",1,"A","1",0,5,8806
1004482,"P00025442","F","36-45",1,"A","1",0,1,15204
1004484,"P00110942","F","26-35",17,"C","1",0,1,19002
1004489,"P00248142","M","18-25",4,"B","1",0,5,8728
1004489,"P00003242","M","18-25",4,"B","1",0,8,7759
1004489,"P00270942","M","18-25",4,"B","1",0,1,19449
1004489,"P00080342","M","18-25",4,"B","1",0,1,19280
1004490,"P00237542","M","36-45",5,"B","1",0,1,19595
1004490,"P00005042","M","36-45",5,"B","1",0,6,20673
1004497,"P0097242","M","51-55",0,"B","3",1,1,19360
1004497,"P00110942","M","51-55",0,"B","3",1,1,19296
1004497,"P00251242","M","51-55",0,"B","3",1,5,8699
1004498,"P00334242","M","51-55",7,"C","1",1,1,15838
1004498,"P00216342","M","51-55",7,"C","1",1,3,10884
1004498,"P00318742","M","51-55",7,"C","1",1,1,11709
1004501,"P00260042","M","26-35",17,"A","1",1,5,7066
1004501,"P00003242","M","26-35",17,"A","1",1,8,7917
1004502,"P00086442","M","51-55",0,"C","1",1,8,6031
1004502,"P00323942","M","51-55",0,"C","1",1,8,7906
1004502,"P00116842","M","51-55",0,"C","1",1,2,12875
1004502,"P00057942","M","51-55",0,"C","1",1,1,12045
1004506,"P00271142","M","51-55",16,"B","2",0,5,8640
1004506,"P00334242","M","51-55",16,"B","2",0,1,15340
1004507,"P00110742","M","18-25",4,"B","1",1,1,19413
1004507,"P00044442","M","18-25",4,"B","1",1,1,19192
1004507,"P00117942","M","18-25",4,"B","1",1,5,8595
1004508,"P00127642","M","26-35",20,"A","2",0,1,15600
1004508,"P00278642","M","26-35",20,"A","2",0,5,8738
1004509,"P00110942","M","26-35",7,"C","0",1,1,15580
1004509,"P00034742","M","26-35",7,"C","0",1,5,8840
1004509,"P00250242","M","26-35",7,"C","0",1,5,7134
1004509,"P00000142","M","26-35",7,"C","0",1,3,13462
1004509,"P00184942","M","26-35",7,"C","0",1,1,19307
1004510,"P00117942","M","46-50",7,"A","4+",1,5,7096
1004510,"P00105142","M","46-50",7,"A","4+",1,1,7714
1004510,"P00003242","M","46-50",7,"A","4+",1,8,4154
1004510,"P00270942","M","46-50",7,"A","4+",1,1,11516
1004510,"P00145042","M","46-50",7,"A","4+",1,1,12065
1004512,"P00140742","M","26-35",1,"C","1",1,1,15858
1004512,"P00112442","M","26-35",1,"C","1",1,6,20009
1004517,"P00116842","F","18-25",1,"A","0",1,2,12923
1004520,"P00249542","M","26-35",4,"C","1",1,1,11685
1004520,"P00318742","M","26-35",4,"C","1",1,1,19141
1004520,"P00148642","M","26-35",4,"C","1",1,6,20613
1004520,"P00147942","M","26-35",4,"C","1",1,1,15782
1004520,"P00110742","M","26-35",4,"C","1",1,1,19655
1004521,"P00278642","M","36-45",12,"B","1",0,5,6884
1004524,"P00249542","M","26-35",2,"A","2",1,1,11582
1004524,"P00127642","M","26-35",2,"A","2",1,1,19009
1004524,"P00251242","M","26-35",2,"A","2",1,5,6893
1004524,"P00111142","M","26-35",2,"A","2",1,1,19568
1004524,"P00271142","M","26-35",2,"A","2",1,5,7179
1004531,"P00184942","M","18-25",4,"C","2",0,1,19143
1004531,"P00005042","M","18-25",4,"C","2",0,6,20258
1004532,"P00270942","M","26-35",7,"A","2",0,1,7998
1004532,"P00044442","M","26-35",7,"A","2",0,1,19202
1004532,"P00140742","M","26-35",7,"A","2",0,1,11740
1004535,"P00021742","M","18-25",19,"B","1",0,5,6961
1004535,"P00121342","M","18-25",19,"B","1",0,1,19379
1004535,"P00242742","M","18-25",19,"B","1",0,1,15708
1004543,"P00278642","M","26-35",2,"A","0",0,5,7136
1004543,"P00085242","M","26-35",2,"A","0",0,8,9701
1004560,"P00044442","M","26-35",0,"C","1",0,1,19582
1004562,"P00112142","M","36-45",10,"A","1",1,1,15655
1004568,"P00251242","F","26-35",4,"B","2",1,5,5379
1004578,"P00250242","M","26-35",0,"A","4+",0,5,8670
1004578,"P00249542","M","26-35",0,"A","4+",0,1,7759
1004578,"P00251242","M","26-35",0,"A","4+",0,5,7183
1004578,"P00129542","M","26-35",0,"A","4+",0,8,8141
1004578,"P00258742","M","26-35",0,"A","4+",0,5,6980
1004579,"P00240142","F","18-25",4,"B","1",1,5,7011
1004579,"P00324942","F","18-25",4,"B","1",1,5,7020
1004585,"P00145442","M","36-45",7,"C","3",0,8,7965
1004585,"P00112542","M","36-45",7,"C","3",0,1,19329
1004585,"P00250242","M","36-45",7,"C","3",0,5,6881
1004591,"P00111142","M","26-35",15,"A","3",0,1,15608
1004591,"P00044442","M","26-35",15,"A","3",0,1,19435
1004592,"P00121342","M","18-25",4,"A","3",0,1,15643
1004595,"P00323942","M","26-35",18,"C","4+",1,8,10048
1004600,"P00251242","M","26-35",0,"C","2",1,5,8783
1004600,"P00265242","M","26-35",0,"C","2",1,5,6974
1004600,"P00323942","M","26-35",0,"C","2",1,8,9875
1004600,"P00242742","M","26-35",0,"C","2",1,1,11578
1004604,"P00278642","M","26-35",15,"C","1",1,5,5273
1004607,"P00044442","M","26-35",0,"B","4+",0,1,19521
1004607,"P00277642","M","26-35",0,"B","4+",0,2,13074
1004607,"P00110842","M","26-35",0,"B","4+",0,1,15822
1004610,"P00110842","F","26-35",4,"B","1",0,1,15406
1004610,"P00199442","F","26-35",4,"B","1",0,5,7021
1004611,"P00114942","F","18-25",4,"A","2",0,1,11592
1004611,"P00111142","F","18-25",4,"A","2",0,1,11699
1004611,"P00112142","F","18-25",4,"A","2",0,1,15412
1004611,"P00270942","F","18-25",4,"A","2",0,1,15644
1004611,"P00003942","F","18-25",4,"A","2",0,5,5170
1004611,"P00117442","F","18-25",4,"A","2",0,5,2015
1004611,"P00028842","F","18-25",4,"A","2",0,6,16675
1004611,"P00106042","F","18-25",4,"A","2",0,5,7151
1004615,"P00110742","M","26-35",17,"C","1",1,1,15382
1004621,"P00105142","M","26-35",4,"C","2",1,1,15889
1004631,"P00036842","M","18-25",4,"A","1",0,1,7984
1004631,"P00184942","M","18-25",4,"A","1",0,1,15624
1004631,"P00114942","M","18-25",4,"A","1",0,1,7772
1004635,"P00242742","M","18-25",4,"B","2",0,1,11720
1004635,"P00277642","M","18-25",4,"B","2",0,2,16470
1004635,"P00220442","M","18-25",4,"B","2",0,5,7098
1004637,"P00289942","F","36-45",9,"B","0",1,3,5536
1004640,"P00086442","M","26-35",4,"B","0",1,8,4220
1004643,"P00270942","M","26-35",0,"A","0",0,1,11714
1004647,"P00005042","M","36-45",20,"B","1",1,6,12109
1004647,"P00270942","M","36-45",20,"B","1",1,1,4069
1004647,"P00003242","M","36-45",20,"B","1",1,8,10056
1004647,"P00220442","M","36-45",20,"B","1",1,5,3522
1004647,"P00085942","M","36-45",20,"B","1",1,2,6461
1004655,"P00113642","F","26-35",1,"A","3",0,8,7942
1004655,"P00052842","F","26-35",1,"A","3",0,10,18536
1004655,"P00277642","F","26-35",1,"A","3",0,2,9653
1004656,"P00289942","M","26-35",17,"B","4+",0,3,13292
1004658,"P00323942","M","26-35",4,"B","3",1,8,7883
1004658,"P00046742","M","26-35",4,"B","3",1,1,11724
1004658,"P00037142","M","26-35",4,"B","3",1,1,12053
1004663,"P00003242","M","26-35",4,"A","0",0,8,8120
1004663,"P00240142","M","26-35",4,"A","0",0,5,8575
1004663,"P00121642","M","26-35",4,"A","0",0,5,5460
1004663,"P00323942","M","26-35",4,"A","0",0,8,6081
1004666,"P00073842","M","36-45",1,"A","1",1,1,15714
1004666,"P00128942","M","36-45",1,"A","1",1,1,15636
1004673,"P00085242","M","36-45",16,"B","2",1,8,9832
1004673,"P00106042","M","36-45",16,"B","2",1,5,6931
1004675,"P00110842","F","18-25",4,"A","2",0,1,18951
1004675,"P00242742","F","18-25",4,"A","2",0,1,15178
1004680,"P00117942","M","36-45",0,"B","3",1,5,5285
1004680,"P00248142","M","36-45",0,"B","3",1,5,8707
1004680,"P00258742","M","36-45",0,"B","3",1,5,8616
1004680,"P00324942","M","36-45",0,"B","3",1,5,7104
1004682,"P00110942","M","26-35",7,"B","3",1,1,18980
1004682,"P00057942","M","26-35",7,"B","3",1,1,15711
1004682,"P00156442","M","26-35",7,"B","3",1,8,6012
1004687,"P00046742","M","36-45",14,"C","0",0,1,15819
1004687,"P00184942","M","36-45",14,"C","0",0,1,19049
1004687,"P00057642","M","36-45",14,"C","0",0,1,15469
1004687,"P00113642","M","36-45",14,"C","0",0,8,7783
1004704,"P00073842","M","18-25",20,"C","1",0,1,8110
